id_alignrec,degree_alignrec
844,199
843,200
840,200
839,200
837,51
829,200
835,200
834,173
833,200
832,200
831,200
830,120
809,166
807,200
769,200
776,178
783,200
782,200
781,34
779,73
778,200
777,79
775,200
806,200
774,200
773,200
772,200
771,16
770,109
1227,200
1226,38
1242,200
1216,200
1187,200
1203,200
1204,133
1205,200
1206,200
1207,60
1208,200
1209,200
1210,200
1211,200
1212,114
1213,200
1214,200
1215,200
1218,200
1245,200
1219,200
1221,200
1261,200
1263,200
1185,200
1315,157
1321,200
1320,131
1319,200
1318,200
1317,107
1316,200
1314,200
1323,200
1188,200
1189,200
1191,200
1192,200
1262,188
1254,200
1260,200
1259,108
1258,200
1257,200
1256,125
1255,168
1253,200
1246,200
1252,200
1251,200
1250,177
1249,200
1248,200
1247,114
1225,193
1224,101
1223,153
1195,122
1202,200
1201,200
1200,200
1199,184
1197,200
1196,200
1194,165
1222,64
1193,200
846,200
838,136
768,109
738,200
962,200
963,200
964,101
966,200
967,200
968,200
969,58
850,200
849,200
848,200
735,151
742,200
741,200
739,89
737,84
762,153
736,200
734,200
744,192
732,200
731,200
730,200
729,200
728,200
727,41
743,200
745,200
766,35
755,200
764,200
960,200
959,64
958,200
956,131
1001,200
1000,200
999,62
998,153
996,153
974,84
973,200
972,200
943,200
949,200
948,60
947,200
946,200
945,200
944,200
942,158
971,200
941,200
939,52
938,159
937,127
936,200
935,46
950,184
951,200
952,121
953,200
954,200
955,200
763,31
758,200
828,200
818,200
710,200
711,200
712,200
713,200
714,133
716,136
717,200
718,200
720,200
721,200
722,200
765,93
767,124
847,200
825,200
757,200
824,141
823,200
822,200
820,200
819,200
816,45
827,200
815,200
814,200
813,200
812,200
811,200
810,200
826,200
709,200
708,138
706,200
705,200
756,15
754,56
747,42
753,200
752,79
751,164
750,200
749,200
748,200
726,100
725,200
724,23
696,200
702,122
701,200
700,200
699,200
698,200
697,200
695,200
723,200
694,200
693,200
691,200
690,195
689,200
686,200
703,200
704,139
4524,175
4528,200
4968,200
4136,175
4182,200
4181,200
4180,200
4158,200
4156,200
4592,200
4127,200
4134,200
4133,200
4132,200
4130,200
4129,200
4128,200
4126,200
4125,200
4184,200
4123,200
4122,195
4121,200
4120,200
4119,200
4135,200
4137,200
4154,200
4147,200
4153,200
4152,200
4151,200
4150,200
4149,200
4183,200
4185,200
4223,152
4164,200
5030,99
4596,40
4594,116
3947,200
4168,200
4175,200
4174,200
4173,200
4171,200
4170,200
4169,200
4166,200
4177,200
4165,170
4163,127
4179,200
4162,200
4161,200
4159,200
4176,200
4178,200
4157,200
4187,172
4194,200
4193,200
4192,200
4191,200
4189,200
4188,200
4186,200
4148,200
4146,200
4138,200
4213,200
4268,55
4261,200
4267,200
4266,200
4265,49
4264,200
4263,44
4262,144
4240,200
4239,200
4238,200
4207,200
4215,200
4214,200
4212,200
4145,200
4210,200
4208,173
4206,193
4236,200
4205,200
4204,175
4203,30
4202,108
4201,200
4200,72
4216,134
4217,200
4218,185
4219,200
4270,93
4271,200
4272,191
4273,67
4144,156
4143,200
4142,200
4141,200
4139,200
4195,99
4196,200
4198,70
4248,200
4255,199
4254,200
4253,27
4252,200
4251,97
4249,200
4247,200
4258,200
4246,200
4245,200
4244,200
4243,200
4242,200
4241,200
4257,200
4259,200
4199,200
4269,200
4275,200
4274,200
5029,200
5028,200
5027,154
4932,200
4931,52
4930,200
4929,107
4928,200
4927,200
4926,200
4924,200
4952,200
4923,165
4920,200
4919,195
4918,200
4917,200
4916,200
4934,200
4994,90
4935,200
4937,200
4938,75
4939,200
4940,190
4941,200
4942,200
4943,200
4944,200
4946,200
4947,200
4948,200
4949,200
4950,165
4925,200
4953,200
4954,200
4955,200
4967,149
4966,200
4965,200
4963,113
4973,200
4962,200
4961,200
4959,91
4958,200
4957,200
4956,200
4972,198
4975,200
4995,178
4986,75
4992,200
4991,169
4990,89
4989,200
4988,137
4987,200
4985,198
4976,28
4983,46
4982,200
4981,200
4979,95
4978,131
4977,200
4951,200
4996,200
5026,200
5001,200
5034,63
5033,200
5032,200
5006,200
5013,186
5012,200
5011,131
5010,200
5009,114
5007,71
5005,200
5031,179
5004,67
5003,200
5000,80
5067,195
4999,200
4998,200
5014,200
5015,200
5016,200
5017,179
5018,200
5019,200
5020,200
5021,125
5022,200
5023,86
5024,200
5025,147
5053,200
5054,200
5055,131
5056,200
5042,200
5048,47
5047,186
5046,200
5045,200
5044,40
5043,200
5041,138
5050,200
5040,200
5039,194
5038,113
5037,200
5036,200
5035,200
5049,200
5051,200
4997,200
5060,117
5066,200
5065,121
5064,157
5063,200
5062,200
5061,200
5059,200
5052,69
5058,200
5057,200
4220,200
4224,200
4529,200
4497,200
4473,150
4488,200
4490,200
4511,200
4501,200
4509,200
4508,200
4507,200
4506,200
4505,200
4502,200
4500,200
4491,200
4498,200
4496,200
4475,42
4495,200
4493,200
4492,25
4472,200
4471,187
4470,200
4444,200
4450,200
4449,200
4448,200
4447,200
4446,143
4445,138
4443,200
4474,161
4476,200
4225,200
4065,200
4046,200
4047,200
4048,200
4050,200
4051,200
4053,200
4054,200
4055,200
4056,200
4058,200
4059,123
4062,200
4063,200
4064,49
4066,200
4477,200
4067,137
4276,200
4277,86
4279,200
4480,200
4487,200
4486,200
4485,200
4484,200
4483,200
4482,200
4479,200
4489,200
4478,200
4469,200
4442,200
4441,182
4585,200
4560,200
4559,200
4558,142
4557,200
4556,141
4573,54
4575,200
4515,200
4584,200
4591,200
4590,55
4588,200
4587,19
4586,165
4583,200
4440,200
4576,200
4582,200
4581,200
4580,200
4579,200
4578,200
4577,200
4555,200
4554,72
4553,200
4525,200
4532,200
4531,200
4530,200
4561,123
4574,176
4563,57
4566,200
4439,172
4438,200
4436,200
4451,200
4452,200
4453,200
4454,200
4455,173
4456,200
4457,180
4458,167
4459,200
4461,163
4462,200
4463,165
4464,200
4465,200
4466,200
4467,200
4468,200
4510,200
4513,200
4434,200
4564,200
4572,82
4570,131
4569,200
4568,28
4567,200
4030,200
4031,47
4032,50
3986,200
4021,200
4020,200
4019,200
4018,200
4016,149
4008,200
4014,200
4013,200
4012,93
4011,98
4010,198
4009,200
3988,43
3987,200
3956,200
3965,200
3962,74
3961,200
3960,200
3959,200
3958,37
3957,200
3955,200
3985,120
3954,200
3953,200
3952,200
3951,200
3949,200
3948,200
4022,56
4023,200
4017,200
4027,65
4226,200
4227,200
4228,69
4229,200
4230,200
4231,200
4233,200
4234,200
4235,200
4118,200
4117,200
4116,200
3997,200
4004,103
4003,200
4002,92
4000,200
3999,56
3998,57
3996,200
4006,79
3995,200
3994,200
3992,124
3991,200
3990,200
3989,200
4005,200
4007,200
3963,200
3967,200
4034,200
4096,200
4029,42
4107,200
4113,200
4112,200
4111,193
4110,200
4109,200
4108,200
4105,165
4093,200
4104,200
4103,200
4098,154
4097,200
4095,200
3968,200
4071,200
4070,200
4069,200
4038,200
4045,200
4043,200
4042,200
4041,174
4040,200
4039,200
4037,200
4068,200
4036,200
4035,200
4092,200
4089,200
4072,200
4073,200
3970,89
3971,200
3973,40
3974,200
3975,200
3976,37
3977,200
3978,200
3979,200
3981,200
3982,200
3983,24
3984,200
4024,200
4028,132
4114,200
4082,200
4088,200
4087,153
4086,200
4085,200
4084,200
4083,136
4080,200
4090,200
4078,200
4077,200
4076,200
4075,200
8571,200
9836,200
8569,200
5346,200
5321,200
5320,200
5319,200
5318,33
5333,200
5334,200
5335,200
5336,82
5337,200
5338,200
5339,92
5340,200
5341,200
5344,73
5348,200
5323,200
5349,54
5350,200
5351,200
5352,200
5353,184
5560,200
5561,200
5563,200
5776,200
5783,200
5782,154
5781,200
5780,191
5779,200
5322,129
5356,200
5364,72
5387,200
5362,200
5361,200
5378,200
5380,155
5317,200
5389,200
5395,200
5394,200
5393,200
5392,200
5391,200
5390,149
5388,200
5381,200
5386,105
5324,49
5385,185
5384,200
5383,61
5382,119
5360,149
5359,183
5357,40
5325,200
5331,200
5330,200
5329,200
5328,200
5327,200
5326,200
5778,200
5775,28
5785,200
5753,200
5738,200
5765,200
5737,200
5736,114
5735,77
5734,67
5733,48
5732,200
5746,114
5747,121
5748,200
5749,150
5750,200
5751,141
5754,63
5774,200
5755,110
5756,103
5757,200
5758,165
5759,21
5760,200
5761,200
5762,200
5764,187
5806,200
5808,139
5730,40
5861,200
5870,200
5740,63
5741,91
5742,200
5743,200
5773,200
5772,200
5771,37
5770,28
5769,200
5784,200
5786,167
5807,132
5797,200
5805,92
5803,200
5802,68
5801,200
5800,200
5799,200
5796,200
5787,145
5795,149
5794,69
5793,77
5792,200
5790,200
5789,58
5768,200
5767,73
5766,72
5739,200
5745,200
5744,200
5363,47
5365,200
6128,200
5399,200
5506,200
5507,200
5508,200
5509,200
5511,200
5512,200
5513,200
5514,200
5515,200
5516,200
5517,200
5518,200
5519,200
5520,200
5398,200
5504,151
5397,200
5287,200
5293,200
5292,200
5291,200
5290,200
5289,130
5288,200
5286,200
5295,115
5285,200
5284,61
5283,200
5282,200
5505,200
5503,200
5367,200
5523,200
5557,200
5555,200
5554,200
5553,200
5552,200
5550,200
5542,200
5549,200
5548,200
5547,200
5546,200
5544,200
5543,200
5524,67
5522,200
5485,200
5494,200
5502,200
5501,200
5500,200
5499,200
5498,200
5497,200
5493,200
5521,200
5492,200
5491,200
5490,200
5489,200
5486,200
5280,200
5279,200
5294,200
5271,132
5241,200
5256,100
5257,200
5258,184
5259,200
5261,200
5262,200
5263,200
5264,175
5265,200
5266,149
5267,200
5268,200
5270,107
5272,159
5296,200
5273,200
5274,200
5313,52
5316,200
5396,200
5370,97
5377,200
5376,135
5375,140
5374,61
5373,200
5372,115
5369,151
5379,109
5242,200
5243,200
5244,200
5245,93
5314,200
5306,175
5312,200
5311,200
5310,200
5309,37
5308,200
5307,200
5305,200
5297,200
5304,133
5302,200
5301,200
5300,200
5299,200
5298,120
5278,200
5277,200
5276,79
5249,200
5255,154
5254,200
5253,200
5252,90
5251,120
5250,133
5248,200
5275,123
5246,200
5869,200
5868,200
5866,200
5654,200
5712,200
5690,200
5688,200
5687,200
5659,200
5667,200
5666,200
5665,200
5664,200
5662,200
5660,200
5657,200
5686,200
5656,200
5653,200
5714,200
5652,200
5651,200
5650,200
5668,200
5669,200
5670,200
5671,200
5673,200
5674,200
5675,88
5676,200
5677,200
5678,200
5679,200
5713,200
5715,200
5864,147
5693,200
5648,187
5727,200
5699,200
5705,200
5704,200
5703,200
5702,200
5701,200
5700,200
5698,200
5708,200
5696,200
5695,137
5694,200
5692,200
5716,35
5691,200
5707,200
5709,200
5649,200
5720,200
5726,182
5725,171
5724,200
5723,95
5722,200
5721,165
5718,200
5710,200
5717,200
5680,200
5681,200
5682,200
7315,119
7371,200
7370,186
7369,200
7368,200
7367,200
7344,200
7342,188
6517,200
7314,200
7321,200
7320,139
7319,200
7318,200
7316,69
7313,200
5683,200
7323,200
7312,200
7310,24
7309,157
7308,200
7307,200
7306,94
7322,200
7324,200
7341,200
7333,200
7340,200
7339,200
7338,200
7372,200
7366,52
7373,200
7375,200
5684,200
5685,200
6514,129
6515,200
6516,169
7353,144
7362,200
7360,152
7359,200
7358,200
7355,200
7354,200
7351,200
7364,200
7350,159
7349,200
7348,200
7347,163
7346,200
7345,200
7363,200
7365,135
7343,200
7374,19
7382,138
7381,200
7380,151
7379,200
7378,200
5646,200
5601,200
5600,200
5829,200
5822,200
5821,200
5820,200
5819,200
5817,100
5848,200
5816,200
5815,82
5814,200
5812,200
5811,41
5810,200
5826,200
5828,150
5830,109
5564,200
5831,49
5832,28
5834,23
5835,200
5837,200
5838,200
5839,200
5840,200
5841,200
5842,200
5843,88
5846,145
5847,200
5731,123
5824,200
5825,200
5818,133
5849,200
5862,200
5860,94
5873,78
5859,119
5858,95
5856,200
5855,200
5854,178
5853,200
5871,152
5874,200
5809,200
5884,200
5892,200
5891,200
5890,107
5889,200
5887,200
5885,133
5883,200
5875,200
5882,98
5880,200
5879,132
5878,200
5877,200
5876,200
5852,200
5850,200
5728,62
5615,200
5598,200
5566,200
5604,187
5574,200
5581,200
5580,200
5579,200
5577,200
5576,127
5575,200
5573,200
5602,200
5572,200
5571,200
5569,200
5568,200
5565,200
5622,200
5582,200
5583,200
5584,200
5585,200
5587,200
5588,200
5590,176
5591,200
5592,200
5593,200
5594,200
5595,200
5596,200
5597,200
5605,164
5606,200
5629,200
5630,135
5621,200
5619,200
5618,48
5617,200
5616,200
5614,106
5625,200
5613,200
5612,200
5611,200
5610,200
5609,200
5607,13
5623,200
5627,200
5647,200
5637,200
5645,200
5644,200
5643,200
5642,200
5640,200
5639,136
5635,200
5628,200
5634,200
5633,200
5632,200
5631,71
5558,200
5551,200
5484,200
6436,148
6414,200
6412,200
6421,128
6411,200
6410,110
6409,200
6408,182
6406,200
6405,200
6420,200
6422,200
6439,200
6431,17
6437,102
6435,200
6416,35
6434,169
6433,200
6432,200
6430,200
6423,200
6429,80
6428,49
6427,200
6426,63
6425,200
6424,200
6404,200
6401,200
6400,187
6415,200
6417,97
6478,192
5992,200
5977,154
6003,200
5976,49
5975,200
5974,200
5973,157
5972,200
5971,139
5986,200
5987,200
5988,24
5989,200
5990,200
5991,43
5993,200
6418,200
5994,200
5995,200
5996,69
5997,200
5998,33
5999,89
6000,63
6001,200
6002,145
6203,200
6204,200
6205,200
6413,79
6419,38
6374,200
6380,128
6379,200
6496,200
6492,54
6491,62
6490,200
6488,23
6487,200
6485,144
6495,200
6484,69
6483,200
6482,94
6481,83
6480,200
6479,102
6494,81
6441,200
6378,200
6507,62
6513,47
6512,200
6511,180
6510,87
6509,200
6508,108
6506,99
6498,42
6505,135
6503,200
6502,200
6501,200
6500,177
6493,167
6486,200
6365,200
6440,148
6377,196
6376,200
6375,135
6373,116
6399,200
6372,159
6371,200
6370,118
6369,193
6368,147
6367,200
6381,198
6382,200
6383,194
6384,200
6385,200
6386,121
6387,164
6388,113
6389,193
6390,200
6391,166
6392,150
6393,200
6395,137
6396,200
6397,200
6398,200
6438,76
5979,200
5981,200
5982,200
5958,200
5935,127
5934,139
5949,23
5951,62
5968,200
5960,108
5966,200
5965,67
5964,10
5963,200
5962,200
5961,29
5959,200
5952,200
5957,102
5930,34
5956,42
5955,200
5954,84
5953,200
5933,158
5932,200
5931,42
5905,200
5911,200
5910,76
5909,200
5908,200
5907,200
5906,200
5936,200
5937,77
5938,57
5939,200
6143,200
6144,200
6145,183
6146,200
6148,82
6149,200
6150,186
6151,169
6152,200
6153,200
6154,200
6155,113
6156,200
6157,200
6158,200
6159,167
6160,200
6044,200
6043,200
6042,200
5941,149
5948,155
5947,200
5946,200
5944,61
5943,200
5942,76
5940,200
5950,42
5904,104
5903,200
5983,179
6036,200
6012,200
6011,200
6010,200
6009,200
6008,157
6007,155
6022,120
6024,200
5970,156
6033,83
6040,146
6039,175
6038,200
6037,200
6034,200
5902,200
6032,143
6025,200
6031,200
6030,200
6029,200
6028,200
6027,170
6026,115
6006,200
6005,200
6004,200
5978,58
5985,183
5984,200
6023,200
6013,96
6015,200
6017,200
5901,200
5900,200
5899,200
5898,106
5912,200
5913,200
5914,45
5915,160
5916,153
5917,200
5918,200
5919,163
5920,200
5921,191
5922,200
5923,72
5925,63
5926,74
5927,182
5928,200
5929,200
5967,199
5969,21
6041,200
6014,200
6021,200
6020,89
6019,200
6018,102
6499,200
6477,200
5541,200
5454,200
6318,200
6319,200
6320,55
6321,114
6322,130
6323,187
5897,200
5895,200
7813,200
5452,200
5458,200
5457,200
5456,170
5455,88
5453,200
6316,200
5451,200
5460,200
5449,200
5448,200
5447,200
5446,200
5443,200
5442,200
5459,200
5461,200
5439,200
5473,200
5480,200
5479,200
6317,200
6315,149
6476,200
6300,107
6352,179
6351,200
6350,200
6349,188
6347,200
6327,161
6326,200
6325,150
6299,141
6306,84
6305,200
6304,200
6303,200
6301,20
6298,200
6314,200
6324,200
6297,200
6296,138
6295,200
6294,200
6293,96
6292,200
6307,174
6308,66
6309,80
6310,56
6311,200
6312,200
6313,107
5478,200
5477,200
5476,200
5532,200
5432,193
5430,200
5428,200
5426,156
5419,200
5425,200
5424,200
5423,200
5422,200
5421,200
5420,200
5481,200
5482,200
5483,200
5538,163
5475,200
5537,200
5536,200
5535,200
5534,200
5533,200
5531,200
5540,200
5530,200
5529,200
5528,200
5527,200
5526,200
5525,200
5539,200
5433,200
5434,200
5435,200
5427,200
5472,200
5463,132
5469,200
5468,200
5467,200
5466,200
5465,200
5464,200
5441,200
5438,200
5894,200
5407,200
5413,200
5412,200
5411,200
5410,200
5409,144
5408,200
5406,200
5416,200
5405,200
5404,176
5403,200
5402,200
5401,200
5400,200
5414,200
5417,200
5437,200
6353,159
6346,200
6354,200
6249,200
6364,200
6206,200
6254,37
6263,200
6261,200
6260,200
6257,200
6256,96
6255,200
6253,200
6266,200
6252,200
6251,200
6250,200
6248,200
6273,200
6247,200
6265,200
6267,200
6287,200
6277,200
6284,135
6283,200
6282,50
6281,200
6280,147
6278,66
6276,130
6268,199
6275,200
6366,200
6474,92
6473,109
6472,66
6450,200
6456,110
6455,200
6454,200
6453,153
6452,200
6451,190
6449,29
6475,200
6448,97
6447,107
6446,200
6445,110
6444,200
6443,200
6457,200
6458,200
6459,200
6460,200
6462,200
6463,163
6464,79
6465,200
6466,128
6467,180
6468,200
6469,200
6470,200
6471,77
6274,200
6272,200
6357,200
6344,200
6238,159
6239,200
6240,200
6286,124
6288,169
6363,46
6335,200
6342,170
6340,115
6339,72
6338,200
6337,177
6336,190
6334,200
6333,191
6271,200
6332,48
6331,200
6330,161
6329,200
6328,167
6343,200
6345,200
6290,200
6355,200
6362,200
6361,200
6360,52
6359,200
6358,200
6237,200
6236,200
6235,200
6234,200
6269,200
6244,200
6243,200
6242,200
6215,200
6223,200
6222,200
6220,200
6219,200
6218,200
6217,183
6214,200
6241,144
6213,200
6212,200
6211,177
6210,62
6209,192
6207,200
6224,200
6225,76
6226,194
6227,200
6228,200
6229,200
6230,200
6231,200
6232,200
6233,200
7336,200
7335,114
7334,148
6643,200
6542,200
6543,200
6544,200
6545,200
6548,70
6549,200
6550,200
6551,80
6552,192
6553,200
6554,200
6594,124
6596,200
6670,200
6649,200
6540,200
6648,200
6647,114
6646,15
6645,162
6644,64
6642,200
6651,149
6641,200
6640,200
6639,200
6638,117
6637,200
6636,200
6650,200
6541,200
6539,200
7032,200
6534,103
6589,61
6588,200
6586,200
6579,41
6585,68
6584,200
6583,200
6582,184
6581,200
6580,130
6560,200
6559,46
6557,200
6527,200
6533,200
6538,180
6532,200
6531,200
6530,154
6529,102
6526,200
6555,200
6524,200
6523,200
6522,200
6520,94
6519,200
6518,200
6535,61
6536,163
6652,200
6597,79
6663,200
6631,192
6616,130
6617,200
6618,57
6620,200
6621,55
6622,200
6623,39
6624,109
6625,200
6626,200
6627,200
6628,200
6629,45
6630,200
6833,200
6669,200
6835,168
7141,200
7039,200
7045,200
7044,200
7043,96
7042,200
7041,200
7040,200
7038,79
7048,65
7037,200
7035,200
7034,199
6615,200
6614,200
6598,200
6599,200
6668,200
6667,92
6666,200
6665,200
6664,195
6662,200
6653,200
6661,200
6659,30
6657,200
6656,19
6655,25
6654,200
6635,178
6634,200
6633,200
6606,200
6613,200
6612,200
6610,200
6609,200
6608,170
6607,200
6605,184
6632,200
6603,200
6602,126
6601,200
6600,200
6590,200
6591,200
6592,200
6802,200
6706,132
6707,200
6708,126
6709,29
6751,200
6753,135
6672,200
6804,200
6812,200
6810,200
6809,200
6807,200
6806,195
6805,200
6814,200
6826,200
6801,200
6800,53
6799,200
6798,200
6797,200
6796,200
6813,200
6815,200
6754,200
6825,200
6832,200
6830,200
6829,200
6828,200
6705,200
6704,78
6702,200
6701,200
6737,200
6736,200
6715,200
6714,200
6713,154
6682,200
6691,107
6690,200
6687,200
6686,200
6684,117
6683,173
6680,200
6712,111
6679,81
6678,200
6677,31
6676,200
6675,200
6674,200
6692,200
6693,200
6694,13
6695,200
6696,29
6697,200
6698,200
6699,200
6700,23
6827,200
6824,200
6593,200
6573,200
6782,157
6783,200
6784,200
6785,200
6786,200
6787,200
6788,200
6789,73
6673,200
6671,192
6834,200
6569,200
6575,200
6574,200
6572,200
6817,150
6571,170
6570,130
6568,50
6577,116
6567,200
6565,200
6564,200
6563,200
6562,106
6561,200
6576,200
6578,200
6595,200
6587,200
6781,200
6780,40
6779,200
6778,200
6823,200
6822,70
6821,132
6820,200
6819,200
6818,200
6795,200
6794,200
6791,200
6764,200
6772,200
6770,200
6769,200
6768,200
6767,200
6766,200
6763,200
6790,200
6762,200
6761,175
6760,200
6759,200
6757,162
6756,200
6773,200
6774,200
6775,160
6776,170
6777,200
7033,200
7031,200
6739,200
6859,200
6846,191
6844,200
6873,200
6843,200
6842,200
6841,200
6839,200
6838,200
6837,22
6853,200
6854,200
6855,192
6856,118
6857,109
6860,181
6849,49
6861,82
6862,200
6863,46
6864,200
6866,148
6867,67
6868,136
6870,33
6871,200
6872,200
6911,104
6913,148
6988,200
6963,200
6847,200
6850,101
7047,200
6907,52
6894,200
6882,200
6881,200
6880,200
6879,200
6878,95
6877,125
6893,79
6895,200
6912,200
6904,67
6910,178
6909,60
6908,79
6906,200
6851,200
6905,59
6903,200
6896,200
6902,59
6901,176
6900,116
6899,200
6898,96
6897,101
6876,200
6875,170
6874,42
6845,200
6852,171
6969,200
6968,200
6967,200
6935,200
6932,200
6931,200
6929,200
6927,145
6926,142
6922,200
6952,163
6921,124
6920,200
6919,200
6918,200
6917,200
6915,200
6934,200
6937,187
6966,200
6938,200
6939,200
6940,200
6941,200
6942,189
6943,200
6944,200
6945,199
6946,200
6947,200
6948,200
6949,192
6950,200
6951,200
6933,200
6923,83
6953,200
6954,200
6965,200
6964,200
6962,164
6971,200
6961,200
6960,200
6959,200
6958,200
6957,142
6956,200
6970,200
6972,200
6914,200
6981,200
6987,200
6986,200
6985,200
6984,200
6983,64
6982,200
6980,200
6973,200
6979,200
6978,200
6977,200
6976,200
6975,113
6974,192
6955,200
6883,200
6886,200
6887,200
7022,135
6993,200
6992,200
7008,200
7009,200
7011,200
7012,200
7013,200
7014,200
7015,200
7017,200
7018,200
7019,200
7020,200
7021,200
7023,200
7113,200
7024,200
7025,200
7026,200
7065,200
7067,195
6990,200
7115,200
7121,200
7120,200
7119,200
7118,200
7117,71
7116,30
7114,200
6994,200
6995,171
6996,200
6997,200
7049,200
7066,200
7058,59
7064,169
7063,200
7062,95
7061,200
7060,91
7059,200
7057,178
7050,200
7056,200
7055,199
7054,200
7053,192
7052,200
7051,84
7030,200
7029,200
7028,200
7000,200
7007,200
7006,104
7005,200
7004,200
7003,200
7001,200
6998,167
7027,119
7123,200
7112,159
6888,200
7093,37
7075,137
7074,200
7073,30
7071,200
7070,200
7069,200
7085,194
7086,200
7087,200
7088,200
7089,200
7090,200
7091,192
7092,63
7094,200
7111,95
7095,200
7096,200
7097,200
7098,200
7099,200
7100,55
7101,200
6991,158
6989,200
6836,200
6885,200
6892,152
6891,104
6890,200
7102,143
7076,200
7078,200
7079,200
7110,158
7109,200
7108,200
7122,200
7124,185
7068,96
7133,200
7140,45
7139,60
7138,38
7137,93
7136,81
7134,111
7132,87
7125,200
7131,49
7130,160
7129,166
7128,200
7127,27
7126,200
7106,200
7105,200
7103,200
7077,101
7084,200
7083,99
7082,199
7081,158
6738,200
6741,200
7332,45
7287,200
7282,101
7222,177
7294,18
7300,200
7299,195
7298,200
7297,200
7296,200
7295,200
7292,200
7283,200
7291,200
7290,200
7288,47
7286,200
7266,200
7284,119
7265,200
7264,92
7263,200
7232,174
7239,200
7238,200
7237,200
7236,200
7234,133
7233,200
7231,87
7262,173
7229,93
7280,200
7267,104
7664,52
7178,140
7163,200
7164,200
7165,200
7166,200
7167,165
7168,200
7169,200
7170,200
7172,155
7173,103
7174,51
7175,159
7176,200
7177,200
7218,200
7268,200
7221,72
7301,95
7273,197
7279,200
7278,200
7277,200
7276,84
7275,123
7274,200
7272,177
7281,90
7271,200
7270,200
7269,19
7228,200
7227,200
7226,153
7715,121
7698,92
7697,200
7695,173
7712,200
7714,41
7732,117
7724,30
7730,200
7729,200
7728,200
7727,200
7726,200
7725,200
7723,200
7722,130
7225,158
7721,112
7720,200
7718,200
7717,200
7716,200
7694,200
7693,200
7692,188
7665,200
7672,43
7671,200
7670,110
7669,104
7668,200
7700,84
7701,200
7702,200
7713,135
7224,200
7240,200
7241,162
7242,200
7246,200
7247,200
7249,171
7250,200
7251,200
7252,200
7253,200
7254,200
7256,200
7257,99
7258,200
7259,200
7260,200
7261,88
7494,200
7495,200
7496,200
7704,51
7711,200
7710,200
7708,200
7707,179
7706,77
7705,100
7703,200
7162,200
7160,53
7146,189
7404,200
7486,200
7482,200
7478,200
7469,200
7477,200
7476,200
7475,200
7474,200
7473,200
7470,200
7434,200
7432,159
7431,200
7396,200
7402,192
7409,200
7400,200
7399,200
7398,200
7397,88
7395,147
7430,200
7394,200
7393,200
7392,200
7390,200
7389,88
7388,200
7405,200
7406,200
7488,200
7489,200
7490,200
7493,200
7325,200
7331,128
7330,200
7329,120
7328,200
7327,200
7326,167
7383,200
7384,200
7385,88
7449,180
7463,91
7462,200
7458,200
7457,200
7456,200
7452,200
7447,200
7465,200
7446,200
7445,200
7444,200
7443,50
7441,200
7437,200
7464,200
7466,200
7386,200
7479,200
7407,200
7410,164
7147,103
7182,200
7217,116
7216,28
7215,60
7214,200
7213,200
7212,200
7210,200
7201,49
7209,200
7207,159
7206,156
7205,200
7203,200
7202,200
7181,200
7411,200
7180,53
7153,127
7159,152
7158,200
7157,200
7156,200
7155,163
7154,176
7152,200
7179,200
7151,200
7150,200
7149,70
7148,68
7211,200
7219,200
7200,122
7198,200
7413,136
7415,200
7416,200
7417,200
7419,200
7421,200
7424,200
7426,200
7427,200
7428,200
7429,138
7305,200
7304,200
7302,200
7191,200
7197,200
7196,200
7195,200
7194,200
7193,200
7192,200
7190,200
7199,200
7188,200
7187,57
7186,65
7185,200
7184,200
7183,163
7666,58
7691,200
6742,200
7633,182
7632,200
7631,32
7630,200
7629,200
7628,200
7627,200
7625,200
7636,200
7624,200
7623,200
7622,200
7621,200
7620,200
7618,200
7637,200
7653,200
7581,200
7646,200
7652,191
7651,52
7650,200
7649,200
7648,200
7647,200
7645,200
7638,89
7644,200
7643,200
7642,200
7641,57
7626,200
7580,200
7662,200
7514,200
7511,200
7510,167
7509,188
7508,200
7507,200
7505,143
7535,31
7504,144
7503,200
7502,200
7500,176
7499,200
7498,77
7513,200
7515,200
7578,200
7516,200
7517,200
7519,200
7520,187
7521,200
7522,200
7523,96
7525,200
7527,200
7528,122
7529,200
7530,200
7531,198
7533,200
7640,200
7639,200
7617,200
6720,200
7145,70
7143,57
7142,77
6724,111
6730,179
6729,200
6728,164
6727,200
6726,161
6725,200
6723,200
6733,200
6722,200
6721,200
6719,200
7616,200
6718,200
6717,200
6732,200
6734,117
6752,200
6744,200
6750,200
6749,200
6748,200
6747,200
6746,200
6745,38
6743,200
6735,200
7613,200
7612,200
7611,200
7610,200
7615,200
7589,200
7596,200
7595,200
7594,200
7593,200
7591,200
7590,200
7588,200
7614,200
7587,200
7586,200
7585,200
7584,200
7583,200
7582,200
7597,200
7598,200
7599,200
7600,200
7601,200
7602,200
7603,200
7604,200
7605,200
7606,200
7607,200
7608,200
7609,200
7512,200
7506,200
7536,200
7807,200
7794,200
7779,193
7778,200
7776,160
7775,200
7774,200
7772,200
7792,200
7795,200
7734,200
7804,171
7812,200
7810,200
7809,200
7806,200
7746,200
7805,200
7803,114
7796,200
7802,200
7801,198
7800,200
7799,200
7798,200
7797,200
7771,200
7770,200
7769,200
7742,200
7749,200
7781,200
7783,153
7784,200
7786,200
7661,139
7660,200
7659,138
7658,200
